"lemmaID","lemma","POS","SW"
"1038","ἀγχίπορος","adjective",FALSE
"1039","ἀγχίπους","noun",FALSE
"nlsj14793","ἀγχίπτολις","adjective",FALSE
"1040","ἀγχίρροος","adjective",FALSE
"nlsj1999","Ἀγχίσης","proper",FALSE
"nlsj2004","Ἀγχισιάδης","proper",FALSE
"nlsj2003","Ἀγχισίη","proper",FALSE
"1041","ἀγχίσπορος","adjective",FALSE
"1042","ἀγχιστεία","noun",FALSE
"1044","ἀγχιστεύς","noun",FALSE
"1046","ἀγχιστεύω","verb",FALSE
"1047","ἀγχιστήρ","noun",FALSE
"1050","ἀγχιστῖνος","adjective",FALSE
"1051","ἄγχιστος","adjective",FALSE
"1052","ἀγχίστροφος","adjective",FALSE
"1053","ἀγχιτελής","adjective",FALSE
"1054","ἀγχιτέρμων","adjective",FALSE
"nlsj14827","ἀγχίτοκος","adjective",FALSE
"1056","ἀγχιφανής","adjective",FALSE
"1057","ἀγχίφρων","adjective",FALSE
"1058","ἀγχίφυτος","adjective",FALSE
"1061","ἀγχόθεν","adverb",FALSE
"nlsj14835","ἀγχόθι","adverb",FALSE
"1063","ἀγχόμορος","adjective",FALSE
"1064","ἀγχονάω","verb",FALSE
"1065","ἀγχόνη","noun",FALSE
"1067","ἀγχόνιος","adjective",FALSE
"1070","ἀγχοτάτω","adverb",FALSE
"1071","ἀγχότερος","adjective",FALSE
"1072","ἀγχοῦ","adverb",FALSE
"1075","ἄγχουρος","noun",FALSE
"nlsj1417","Ἄγχουρος","proper",FALSE
"1081","ἄγχω","verb",FALSE
"1082","ἀγχώμαλος","adjective",FALSE
"1083","ἄγω","verb",FALSE
"1086","ἀγωγεύς","noun",FALSE
"1087","ἀγωγή","noun",FALSE
"1089","ἀγώγιμος","adjective",FALSE
"1090","ἀγώγιον","noun",FALSE
"1091","ἀγωγός","adjective",FALSE
"1093","ἀγών","noun",FALSE
"1094","ἀγωνάρχης","noun",FALSE
"1095","ἀγωνία","noun",FALSE
"1096","ἀγωνιάτης","adjective",FALSE
"1097","ἀγωνιάω","verb",FALSE
"1098","ἀγωνίζομαι","verb",FALSE
"1100","ἀγώνιος","adjective",FALSE
"1102","ἀγώνισις","noun",FALSE
"1103","ἀγώνισμα","noun",FALSE
"1104","ἀγωνισμός","noun",FALSE
"1105","ἀγωνιστέον","adjective",FALSE
"nlsj14770","ἀγωνιστήριον","noun",FALSE
"1107","ἀγωνιστής","noun",FALSE
"1108","ἀγωνιστικός","adjective",FALSE
"1110","ἀγωνοθεσία","noun",FALSE
"1111","ἀγωνοθετέω","verb",FALSE
"1113","ἀγωνοθέτης","noun",FALSE
"nlsj1995","Ἀγώριος","proper",FALSE
"nlsj1387","Ἄδα","proper",FALSE
"1124","ἀδαημονία","noun",FALSE
"1125","ἀδαήμων","adjective",FALSE
"1126","ἀδαής","adjective",FALSE
"1127","ἀδάητος","adjective",FALSE
"1129","ἀδαίετος","adjective",FALSE
"1132","ἀδαῖος","adjective",FALSE
"nlsj13477","ἀδάιος","adjective",FALSE
"1133","ἄδαιτος","adjective",FALSE
"1134","ἀδαίτρευτος","adjective",FALSE
"1137","ἀδακρυτί","adverb",FALSE
"1138","ἀδάκρυτος","adjective",FALSE
"1141","ἀδαμάντινος","adjective",FALSE
"nlsj1836","Ἀδαμάντιος","proper",FALSE
"1142","ἀδαμαντόδετος","adjective",FALSE
"1143","ἀδαμαντοπέδιλος","adjective",FALSE
"1144","ἀδάμας","noun",FALSE
"nlsj1835","Ἀδάμας","proper",FALSE
"1146","ἀδάμαστος","adjective",FALSE
"nlsj1837","Ἀδαμάτας","proper",FALSE
"1147","ἀδάματος","adjective",FALSE
"1150","ἄδαμος","adjective",FALSE
"1154","ἀδάπανος","adjective",FALSE
"1156","ἀδάρκη","noun",FALSE
"1159","ἄδαστος","adjective",FALSE
"1166","ἀδεής","adverb",FALSE
"1169","ἄδεια","noun",FALSE
"1176","ἀδείμαντος","adjective",FALSE
"nlsj1838","Ἀδείμαντος","proper",FALSE
"1180","ἄδειπνος","adjective",FALSE
"1185","ἀδεισίθεος","adjective",FALSE
"1186","ἀδέκαστος","adjective",FALSE
"1187","ἀδεκάτευτος","adjective",FALSE
"1188","ἄδεκτος","adjective",FALSE
"1192","ἀδελφή","noun",FALSE
"1193","ἀδελφιδέος","noun",FALSE
"1194","ἀδελφιδῆ","noun",FALSE
"1197","ἀδελφίζω","verb",FALSE
"1198","ἀδελφικός","adjective",FALSE
"1199","ἀδέλφιξις","noun",FALSE
"1205","ἀδελφοκτονέω","verb",FALSE
"1206","ἀδελφοκτονία","noun",FALSE
"1204","ἀδελφοκτόνος","adjective",FALSE
"1207","ἀδελφομιξία","noun",FALSE
"1210","ἀδελφοπρεπῶς","adverb",FALSE
"1211","ἀδελφός","adjective",FALSE
"1212","ἀδελφότης","noun",FALSE
"1213","ἀδέμνιος","adjective",FALSE
"1214","ἄδενδρος","adjective",FALSE
"1216","ἀδέξιος","adjective",FALSE
"1218","ἄδερκτος","adjective",FALSE
"1221","ἀδέσμιος","adjective",FALSE
"1222","ἄδεσμος","adjective",FALSE
"1223","ἀδέσποτος","adjective",FALSE
"1224","ἄδετος","adjective",FALSE
"1227","ἀδευκής","adjective",FALSE
"1228","ἀδέψητος","adjective",FALSE
"1229","ἀδέω","verb",FALSE
"nlsj13523","ἀδήιος","adjective",FALSE
"1233","ἄδηκτος","adjective",FALSE
"1234","ἀδηλέω","verb",FALSE
"1235","ἀδήλητος","adjective",FALSE
"1236","ἀδηλία","noun",FALSE
"1239","ἄδηλος","adjective",FALSE
"1240","ἀδηλότης","noun",FALSE
"1241","ἀδηλόφλεβος","adjective",FALSE
"1242","ἀδηλόω","verb",FALSE
"1244","ἀδημιούργητος","adjective",FALSE
"1245","ἀδημοκράτητος","adjective",FALSE
"1246","ἀδημονέω","verb",FALSE
"1247","ἀδημονία","noun",FALSE
"1251","ἅδην","adverb",FALSE
"1255","ἀδήριτος","adjective",FALSE
"nlsj11323","ᾅδης","noun",FALSE
"1257","ἀδηφαγέω","verb",FALSE
"1258","ἀδηφαγία","noun",FALSE
"1259","ἀδηφάγος","adjective",FALSE
"1260","ἀδῄωτος","adjective",FALSE
"1261","ἀδιάβατος","adjective",FALSE
"1264","ἀδιάβλητος","adjective",FALSE
"1268","ἀδιάγνωστος","adjective",FALSE
"1271","ἀδιάδραστος","adjective",FALSE
"1273","ἀδιάθετος","adjective",FALSE
"1274","ἀδιαίρετος","adjective",FALSE
"1277","ἀδιάκλειστος","adjective",FALSE
"1278","ἀδιακόνητος","adjective",FALSE
"1282","ἀδιακόσμητος","adjective",FALSE
"1284","ἀδιάκριτος","adverb",FALSE
"1286","ἀδιάλειπτος","adjective",FALSE
"1291","ἀδιάλλακτος","adjective",FALSE
"1293","ἀδιάλυτος","adjective",FALSE
"1300","ἀδιανόητος","adjective",FALSE
"nlsj1840","Ἀδιάντη","proper",FALSE
"nlsj13541","ἀδίαντον","noun",FALSE
"1301","ἀδίαντος","adjective",FALSE
"1304","ἀδιάπαυστος","adjective",FALSE
"1306","ἀδιάπλαστος","adjective",FALSE
"1310","ἀδιαπόνητος","adjective",FALSE
"1314","ἀδιάπτωτος","adjective",FALSE
"1316","ἀδιάρθρωτος","adjective",FALSE
"1323","ἀδιασκέπτως","adverb",FALSE
"1326","ἀδιάσπαστος","adjective",FALSE
"1329","ἀδιάστατος","adjective",FALSE
"1333","ἀδιαστρέπτως","adverb",FALSE
"1334","ἀδιάστροφος","adjective",FALSE
"1338","ἀδιάτακτος","adjective",FALSE
"1339","ἀδιάτμητος","adjective",FALSE
"nlsj1841","Ἀδιατόριξ","proper",FALSE
"1340","ἀδιάτρεπτος","adjective",FALSE
"1342","ἀδιατύπωτος","adjective",FALSE
"1344","ἀδιάφθαρτος","adjective",FALSE
"1345","ἀδιάφθορος","adjective",FALSE
"1346","ἀδιαφορέω","verb",FALSE
"1347","ἀδιαφορητικός","adjective",FALSE
"1349","ἀδιαφορία","noun",FALSE
"1350","ἀδιάφορος","adjective",FALSE
"1352","ἀδιάχυτος","adjective",FALSE
"1353","ἀδιαχώρητος","adjective",FALSE
"1354","ἀδιαχώριστος","adjective",FALSE
"1355","ἀδιάψευστος","adjective",FALSE
"1356","ἀδίδακτος","adjective",FALSE
"1361","ἀδιεξέργαστος","adjective",FALSE
"1362","ἀδιεξέταστος","adjective",FALSE
"1364","ἀδιεξίτητος","adjective",FALSE
"1366","ἀδιέξοδος","adjective",FALSE
"1367","ἀδιέργαστος","adjective",FALSE
"1368","ἀδιερεύνητος","adjective",FALSE
"1371","ἀδιήγητος","adjective",FALSE
"1372","ἀδιήθητος","adjective",FALSE
"1375","ἀδίκαστος","adjective",FALSE
"1377","ἀδικέω","verb",FALSE
"1379","ἀδίκημα","noun",FALSE
"1380","ἀδικητέον","adjective",FALSE
"1382","ἀδικητικός","adjective",FALSE
"1384","ἀδικία","noun",FALSE
"1385","ἀδίκιον","noun",FALSE
"1387","ἀδικοδοξία","noun",FALSE
"1394","ἀδικοπραγέω","verb",FALSE
"1397","ἄδικος","adjective",FALSE
"nlsj1842","Ἀδικράν","proper",FALSE
"nlsj11362","ἀδινός","adjective",FALSE
"1401","ἁδινός","adverb",FALSE
"1403","ἀδιόδευτος","adjective",FALSE
"1405","ἀδιοίκητος","adjective",FALSE
"1409","ἀδιόρθωτος","adjective",FALSE
"1411","ἀδιόριστος","adjective",FALSE
"1417","ἀδίστακτος","adjective",FALSE
"nlsj1839","Ἀδίτη","proper",FALSE
"nlsj12086","ἄδιψον","noun",FALSE
"1422","ἄδιψος","adjective",FALSE
"1426","ἀδμής","noun",FALSE
"nlsj1389","Ἀδμήτη","proper",FALSE
"1428","ἄδμητος","adjective",FALSE
"nlsj1388","Ἄδμητος","proper",FALSE
"1436","ἀδόκητος","adjective",FALSE
"1438","ἀδοκίμαστος","adjective",FALSE
"1439","ἀδόκιμος","adjective",FALSE
"1440","ἀδολεσχέω","verb",FALSE
"1441","ἀδολέσχης","noun",FALSE
"1442","ἀδολεσχία","adjective",FALSE
"1443","ἀδολεσχικός","adjective",FALSE
"1444","ἀδόλεσχος","adjective",FALSE
"1446","ἄδολος","adjective",FALSE
"1448","ἀδόνητος","adjective",FALSE
"1450","ἀδοξάζω","verb",FALSE
"1451","ἀδόξαστος","adjective",FALSE
"1452","ἀδοξέω","verb",FALSE
"1454","ἀδοξία","noun",FALSE
"1455","ἀδοξοποίητος","adjective",FALSE
"1456","ἄδοξος","adjective",FALSE
"1458","ἄδορπος","adjective",FALSE
"1459","ἀδορυφόρητος","adjective",FALSE
"1460","ἅδος","noun",FALSE
"1463","ἄδοτος","adjective",FALSE
"1465","ἀδούλευτος","adjective",FALSE
"1466","ἀδουλέω","verb",FALSE
"1467","ἀδουλία","noun",FALSE
"1468","ἄδουλος","adjective",FALSE
"1469","ἀδούλωτος","adjective",FALSE
"1470","ἀδούπητος","adjective",FALSE
"nlsj1843","Ἀδούσιος","proper",FALSE
"nlsj1845","Ἀδραμύτιον","proper",FALSE
"nlsj1846","Ἀδραμύττιον","proper",FALSE
"1474","ἀδράνεος","adjective",FALSE
"1475","ἀδρανέω","verb",FALSE
"1476","ἀδρανής","adverb",FALSE
"nlsj13711","ἀδρανία","noun",FALSE
"nlsj1847","Ἀδρανός","proper",FALSE
"1478","Ἀδράστεια","proper",FALSE
"1479","ἄδραστος","adjective",FALSE
"nlsj1390","Ἄδραστος","proper",FALSE
"1483","ἁδρεπήβολος","adjective",FALSE
"1484","ἄδρεπτος","adjective",FALSE
"1485","ἁδρέω","verb",FALSE
"nlsj1848","Ἀδρήστη","proper",FALSE
"nlsj1849","Ἀδρηστίνη","proper",FALSE
"nlsj1391","Ἄδρηστος","proper",FALSE
"nlsj1852","Ἀδριανός","proper",FALSE
"1486","Ἀδρίας","proper",FALSE
"1493","ἁδρομερής","adverb",FALSE
"1499","ἁδρός","adjective",FALSE
"1500","ἀδροσία","noun",FALSE
"1503","ἁδροτής","noun",FALSE
"1507","ἄδρυα","noun",FALSE
"1510","ἅδρυνσις","noun",FALSE
"1511","ἁδρύνω","verb",FALSE
"1512","ἄδρυπτος","adjective",FALSE
"1516","ἀδυναμέω","verb",FALSE
"1517","ἀδυναμία","noun",FALSE
"1518","ἀδύναμος","adverb",FALSE
"1519","ἀδυνασία","noun",FALSE
"1521","ἀδυνατέω","verb",FALSE
"1522","ἀδύνατος","adjective",FALSE
"1523","ἀδυνατόω","verb",FALSE
"nlsj1853","Ἀδυρμαχίδαι","proper",FALSE
"1525","ἀδυσώπητος","adjective",FALSE
"nlsj12100","ἄδυτον","noun",FALSE
"1526","ἄδυτος","adjective",FALSE
"1528","ἀδώμητος","adjective",FALSE
"1530","Ἄδων","proper",FALSE
"nlsj1855","Ἀδώνια","proper",FALSE
"1536","Ἀδωνιακός","adjective",FALSE
"1537","Ἀδωνιάς","proper",FALSE
"1540","Ἄδωνις","proper",FALSE
"1543","ἀδώρητος","adjective",FALSE
"1545","ἀδωροδόκητος","adjective",FALSE
"1547","ἀδωροδόκος","adjective",FALSE
"1549","ἄδωρος","adjective",FALSE
"1552","ἀδώτης","noun",FALSE
"1554","ἀέδνωτος","adjective",FALSE
"nlsj1863","Ἀέθλιος","proper",FALSE
"1561","ἀεθλοσύνη","noun",FALSE
"1564","ἀεί","adverb",FALSE
"1570","ἀειγενεσία","noun",FALSE
"1571","ἀειγενέτης","noun",FALSE
"1572","ἀειγενής","adjective",FALSE
"1580","ἀείδελος","adjective",FALSE
"1581","ἀειδής","adjective",FALSE
"1583","ἀειδίνητος","adjective",FALSE
"1587","ἀείδω","verb",FALSE
"nlsj13777","ἀείζων","adjective",FALSE
"1592","ἀείζωον","noun",FALSE
"1591","ἀείζωος","adjective",FALSE
"1594","ἀειζώων","adjective",FALSE
"1595","ἀειθαλής","adjective",FALSE
"nlsj13823","ἀειθεήρ","adjective",FALSE
"1597","ἀειθερής","adjective",FALSE
"1599","ἀείθουρος","adjective",FALSE
"1602","ἀεικέλιος","adjective",FALSE
"1603","ἀεικής","adjective",FALSE
"1604","ἀεικία","adjective",FALSE
"1605","ἀεικίζω","verb",FALSE
"1607","ἀεικίνητος","adjective",FALSE
"1618","ἀειλογία","noun",FALSE
"1620","ἀείμαργος","adjective",FALSE
"1624","ἀειμνημόνευτος","adjective",FALSE
"1626","ἀείμνηστος","adjective",FALSE
"nlsj1867","Ἀείμνηστος","proper",FALSE
"1627","ἀειναής","adjective",FALSE
"1628","ἀείναος","adjective",FALSE
"1635","ἀειπάρθενος","noun",FALSE
"nlsj13827","ἀείρειτος","adjective",FALSE
"nlsj12107","ἄειρος","adjective",FALSE
"1639","ἀείρυτος","adjective",FALSE
"1640","ἀείρω","verb",FALSE
"1645","ἀείσκωψ","adjective",FALSE
"1646","ἄεισμα","noun",FALSE
"nlsj13829","ἀεισχοροῦν","noun",FALSE
"1651","ἀειφανής","adjective",FALSE
"1654","ἀείφρουρος","adjective",FALSE
"1655","ἀειφυγία","noun",FALSE
"1658","ἀείφυλλος","adjective",FALSE
"1662","ἀεκαζόμενος","adjective",FALSE
"1664","ἀέκητι","adverb",FALSE
"1665","ἀεκούσιος","adjective",FALSE
"1666","ἀέκων","adjective",FALSE
"1669","ἀέλιος","noun",FALSE
"1670","ἄελλα","noun",FALSE
"1671","ἀελλαῖος","adjective",FALSE
"nlsj13836","ἀελλάς","adjective",FALSE
"1673","ἀελλήεις","adjective",FALSE
"nlsj13837","ἀελλής","adjective",FALSE
"nlsj13840","ἀελλόπος","adjective",FALSE
"nlsj1868","Ἀελλόπους","proper",FALSE
"1682","Ἀελλώ","proper",FALSE
"1685","ἀελπής","adjective",FALSE
"1686","ἀελπτέω","verb",FALSE
"1687","ἀελπτία","noun",FALSE
"1688","ἄελπτος","adjective",FALSE
"1689","ἄεμμα","noun",FALSE
"1692","ἀέναος","adjective",FALSE
"1696","ἀεξίγυιος","adjective",FALSE
"1698","ἀεξίνοος","adjective",FALSE
"1699","ἀεξίτοκος","adjective",FALSE
"1701","ἀεξίφυλλος","adjective",FALSE
"1702","ἀεξίφυτος","adjective",FALSE
"1703","ἀέξω","verb",FALSE
"1705","ἀεργηλός","adjective",FALSE
"nlsj13857","ἀεργής","adverb",FALSE
"1706","ἀεργία","noun",FALSE
"1707","ἀεργός","adjective",FALSE
"1709","ἀέρδην","adverb",FALSE
"1714","ἀερίζω","verb",FALSE
"1716","ἀέρινος","adjective",FALSE
"1717","ἀερίοικος","adjective",FALSE
"1718","ἀέριος","adjective",FALSE
"1722","ἄερκτος","adjective",FALSE
"nlsj13868","ἀεροβατέω","verb",FALSE
"1724","ἀεροβάτης","noun",FALSE
"1725","ἀεροβατικός","adjective",FALSE
"1727","ἀεροδόνητος","adjective",FALSE
"1728","ἀεροδρομέω","verb",FALSE
"1730","ἀεροειδής","adverb",FALSE
"nlsj13878","ἀεροκώνωψ","noun",FALSE
"1737","ἀερομαχία","noun",FALSE
"1739","ἀερομετρέω","verb",FALSE
"1741","ἀερομιγής","adjective",FALSE
"1743","ἀερονηχής","adjective",FALSE
"1745","ἀερονομικός","adjective",FALSE
"1747","ἀεροπετής","adjective",FALSE
"nlsj1870","Ἀερόπη","proper",FALSE
"1751","ἀεροπόρος","adjective",FALSE
"nlsj1865","Ἀέροπος","proper",FALSE
"1758","ἀερόφοιτος","adjective",FALSE
"1759","ἀεροφόρητος","adjective",FALSE
"1764","ἀερσίλοφος","adjective",FALSE
"1766","ἀερσίνοος","adjective",FALSE
"1768","ἀερσιπόδης","noun",FALSE
"1769","ἀερσιπόρος","adjective",FALSE
"1770","ἀερσιπότης","noun",FALSE
"1771","ἀερσιπότητος","adjective",FALSE
"nlsj13895","ἀερσίπους","adjective",FALSE
"1774","ἀερτάζω","verb",FALSE
"1775","ἀερώδης","adjective",FALSE
"1778","ἄεσα","verb",FALSE
"1780","ἀεσιφροσύνη","noun",FALSE
"1781","ἀεσίφρων","adjective",FALSE
"nlsj1866","Ἀέτιος","proper",FALSE
"1786","ἀετίτης","adjective",FALSE
"1789","ἀετός","noun",FALSE
"1790","ἀετοφόρος","noun",FALSE
"1791","ἀετώδης","adjective",FALSE
"1792","ἀέτωμα","noun",FALSE
"1802","ἄζα","noun",FALSE
"nlsj27663","ἀζαλέα","noun",FALSE
"1806","ἀζαλέος","adjective",FALSE
"nlsj3054","Ἀζάν","proper",FALSE
"nlsj3055","Ἀζάνης","proper",FALSE
"nlsj3056","Ἀζάνιος","proper",FALSE
"1809","ἀζάνω","verb",FALSE
"1812","ἄζευκτος","adjective",FALSE
"nlsj3057","Ἀζεύς","proper",FALSE
"1816","ἄζηλος","adjective",FALSE
"1817","ἀζηλοτύπητος","adjective",FALSE
"1818","ἀζηλότυπος","adjective",FALSE
"1819","ἀζήλωτος","adjective",FALSE
"1820","ἀζήμιος","adjective",FALSE
"nlsj3053","Ἀζής","proper",FALSE
"nlsj27671","ἀζήτητος","adjective",FALSE
"1827","ἀζηχής","adjective",FALSE
"nlsj1610","Ἄζιρις","proper",FALSE
"1829","ἅζομαι","verb",FALSE
"1831","ἀζος","noun",FALSE
