"lemmaID","lemma","POS"
"5048","ἀμβλυωπός","adjective"
"5050","ἀμβλυώσσω","verb"
"5051","ἀμβλωθρίδιον","noun"
"5055","ἀμβλωπός","adjective"
"5057","ἄμβλωσις","noun"
"5063","ἀμβλώψ","noun"
"5068","ἀμβολάδην","adverb"
"5069","ἀμβολαδίς","adverb"
"5070","ἀμβολάς","noun"
"nlsj16183","ἀμβολή","noun"
"5071","ἀμβολιεργός","adjective"
"5072","ἀμβολίη","noun"
"5074","Ἀμβολογήρα","proper"
"5075","Ἀμβούλιος","proper"
"nlsj2215","Ἀμβρακίη","proper"
"nlsj2217","Ἀμβρακιώτης","proper"
"5078","ἀμβροσία","noun"
"nlsj2219","Ἀμβροσία","proper"
"5079","ἀμβροσίοδμος","adjective"
"5080","ἀμβρόσιος","adjective"
"nlsj2218","Ἀμβρόσιος","proper"
"5083","ἀμβροτόπωλος","adjective"
"5084","ἄμβροτος","adjective"
"nlsj2220","Ἀμβρύων","proper"
"5087","ἄμβων","noun"
"5090","ἀμέγαρτος","adjective"
"5097","ἀμέθοδος","adjective"
"5099","ἀμεθύστινος","adjective"
"nlsj16205","ἀμέθυστον","noun"
"5100","ἀμέθυστος","adjective"
"5103","ἀμείβω","verb"
"5105","ἀμειδής","adjective"
"5106","ἀμείδητος","adjective"
"5107","ἀμειδίατος","adjective"
"nlsj12501","ἄμεικτος","adjective"
"5109","ἀμείλικτος","adjective"
"5110","ἀμείλιχος","adjective"
"nlsj2224","Ἀμείλιχος","proper"
"nlsj2226","Ἀμεινιάδης","proper"
"nlsj2225","Ἀμεινίης","proper"
"nlsj2227","Ἀμεινοκλέης","proper"
"5112","ἀμείνων","adjective"
"5113","ἀμειξία","noun"
"5115","ἀμείρω","verb"
"nlsj2228","Ἀμειψίας","proper"
"5120","ἄμειψις","noun"
"5125","ἀμέλγω","verb"
"5127","ἀμέλει","adverb"
"nlsj16199","ἀμέλεια","noun"
"5129","ἀμελετησία","noun"
"5130","ἀμελέτητος","adjective"
"5131","ἀμελέω","verb"
"5132","ἀμελής","adjective"
"nlsj16229","ἀμελητέος","adjective"
"5135","ἀμελητής","noun"
"5137","ἀμέλητος","adjective"
"5143","ἀμέλλητος","adjective"
"5144","ἄμελξις","noun"
"5146","ἄμεμπτος","adjective"
"5147","ἀμεμφής","adverb"
"5148","ἀμεμφία","noun"
"5150","ἀμεμψίμοιρος","adjective"
"5152","ἀμενηνός","adjective"
"5153","ἀμενηνόω","verb"
"5154","ἀμενής","adjective"
"5159","ἀμέργω","verb"
"5160","ἀμέρδω","verb"
"5162","ἀμερής","adjective"
"5163","ἀμεριαῖος","adjective"
"nlsj2230","Ἀμερίας","proper"
"5165","ἀμεριμνία","noun"
"5167","ἀμέριμνος","adjective"
"5168","ἀμέριστος","adjective"
"nlsj2222","Ἀμέριστος","proper"
"5173","ἀμερσίγαμος","adjective"
"5175","ἀμερσίνοος","adjective"
"nlsj12508","ἄμερσις","noun"
"nlsj2223","Ἀμέρτης","proper"
"5177","ἀμεσολάβητος","adjective"
"5178","ἄμεσος","adjective"
"5181","ἀμετάβλητος","adjective"
"5182","ἀμετάβολος","adjective"
"nlsj16262","ἀμετάγνωστος","adjective"
"5185","ἀμετάδοτος","adjective"
"5186","ἀμετάθετος","adjective"
"5187","ἀμετακίνητος","adjective"
"5189","ἀμετάκλητος","adjective"
"5192","ἀμετάλλακτος","adjective"
"5193","ἀμεταμέλητος","adjective"
"5195","ἀμετανόητος","adjective"
"5196","ἀμετάπειστος","adjective"
"5200","ἀμεταπτωσία","noun"
"5201","ἀμετάπτωτος","adjective"
"5202","ἀμετάστατος","adjective"
"nlsj16286","ἀμεταστρεπτί","adverb"
"5204","ἀμετάστροφος","adjective"
"5206","ἀμετατρεψία","noun"
"5208","ἀμετάτροπος","adjective"
"5215","ἀμέτοχος","adjective"
"nlsj16211","ἀμέτρητος","adjective"
"5217","ἀμετρία","noun"
"5218","ἀμέτριος","adjective"
"5219","ἀμετροβαθής","adjective"
"5220","ἀμετρόβιος","adjective"
"5222","ἀμετροεπής","adverb"
"5227","ἄμετρος","adjective"
"5228","ἀμεύομαι","verb"
"5230","ἀμεύσιμος","adjective"
"5232","ἄμη","noun"
"5235","ἀμήν","interjection"
"5238","ἀμήνιτος","adjective"
"5242","ἀμήρυτος","adjective"
"nlsj12526","ἄμης","noun"
"nlsj1475","Ἄμηστρις","proper"
"5244","ἀμητήρ","noun"
"5247","ἀμητικός","adjective"
"5248","ἀμητίσκος","noun"
"nlsj12527","ἄμητος","noun"
"5250","ἀμήτωρ","adjective"
"5251","ἀμηχανάω","verb"
"5254","ἀμηχανία","noun"
"5255","ἀμηχανοεργός","adjective"
"5256","ἀμηχανοποιέομαι","verb"
"5257","ἀμήχανος","adjective"
"5260","ἀμία","noun"
"5262","ἀμίαντος","adjective"
"nlsj2279","Ἀμίαντος","proper"
"5264","ἀμιγής","adverb"
"5270","ἀμιθρέω","verb"
"5273","ἄμικτος","adjective"
"nlsj2280","Ἀμίλκης","proper"
"nlsj2281","Ἀμίλκων","proper"
"5274","ἅμιλλα","noun"
"5276","ἁμιλλάομαι","verb"
"5277","ἁμίλλημα","noun"
"5278","ἁμιλλητέον","adjective"
"5279","ἁμιλλητήρ","adjective"
"5280","ἁμιλλητήριος","adjective"
"5281","ἁμιλλητικός","adjective"
"nlsj1476","Ἄμιλος","proper"
"5285","ἀμιμητόβιοι","noun"
"5286","ἀμίμητος","adjective"
"nlsj2282","Ἀμίνιος","proper"
"5289","ἀμιξία","noun"
"5291","ἅμιππος","adjective"
"5292","ἀμίς","noun"
"5296","ἀμισής","adverb"
"5297","ἀμισθί","adverb"
"5298","ἀμισθία","noun"
"5299","ἄμισθος","adjective"
"5300","ἀμίσθωτος","adjective"
"nlsj2283","Ἀμισώδαρος","proper"
"5305","ἄμιτρος","adjective"
"5306","ἀμιτροχίτωνες","noun"
"5307","ἀμίτρωτος","adjective"
"5308","ἀμιχθαλόεις","adjective"
"5310","ἅμμα","noun"
"nlsj2284","Ἀμμέας","proper"
"5320","ἀμμία","noun"
"nlsj12534","ἄμμιγα","adverb"
"nlsj16905","ἀμμίτης","noun"
"5324","ἀμμοβάτης","noun"
"5327","ἀμμοδύτης","noun"
"5329","ἀμμοκονία","noun"
"5334","ἀμμορία","noun"
"5336","ἄμμορος","adjective"
"5337","ἄμμος","noun"
"5347","ἀμμώδης","adjective"
"5348","Ἄμμων","proper"
"nlsj2290","Ἀμμωνιακός","adjective"
"nlsj2286","Ἀμμώνιος","proper"
"nlsj2288","Ἀμμωνίς","proper"
"5350","ἄμναμος","noun"
"nlsj16922","ἀμνάμων","adjective"
"5351","ἀμνάς","noun"
"5354","ἀμνεῖος","adjective"
"5356","ἀμνή","noun"
"5357","ἀμνημόνευτος","adjective"
"5358","ἀμνημονέω","verb"
"nlsj16933","ἀμνημοσύνη","noun"
"5360","ἀμνήμων","adjective"
"5361","ἀμνησία","noun"
"5362","ἀμνησικακέω","verb"
"5363","ἀμνησικάκητος","adjective"
"5364","ἀμνησικακία","noun"
"5366","ἀμνήστευτος","noun"
"5367","ἀμνηστέω","verb"
"5368","ἀμνηστία","noun"
"5369","ἄμνηστος","adjective"
"5371","ἀμνίον","noun"
"nlsj12539","ἄμνιος","noun"
"5372","ἀμνίς","adjective"
"nlsj2293","Ἀμνισιάδες","proper"
"nlsj2294","Ἀμνισός","proper"
"5375","ἀμνοκῶν","noun"
"5376","ἀμνός","noun"
"5378","ἀμογητί","adverb"
"5379","ἀμόγητος","adjective"
"nlsj11765","ἀμοθεί","adverb"
"5381","ἁμόθεν","adverb"
"5384","ἀμοιβάδιος","adjective"
"5385","ἀμοιβαδίς","adverb"
"5386","ἀμοιβάζω","verb"
"5387","ἀμοιβαῖος","adjective"
"5388","ἀμοιβάς","noun"
"5389","ἀμοιβεύς","noun"
"5390","ἀμοιβή","noun"
"5392","ἀμοιβηδίς","adverb"
"5395","ἀμοιβός","noun"
"5399","ἀμοιρέω","verb"
"5401","ἀμοιρία","noun"
"5402","ἄμοιρος","adjective"
"5406","ἀμολγαῖος","adjective"
"5407","ἀμολγεύς","noun"
"5409","ἀμόλγιον","noun"
"5410","ἀμολγός","noun"
"5411","ἀμόλυντος","adjective"
"nlsj2297","Ἀμομφάρετος","proper"
"nlsj12541","ἄμομφος","adjective"
"nlsj2298","Ἀμοπάων","proper"
"5415","ἀμόρα","noun"
"5417","ἀμορβάς","noun"
"5418","ἀμορβεύς","noun"
"5421","ἀμορβός","noun"
"5424","ἀμόργη","noun"
"nlsj2295","Ἀμόργης","proper"
"5427","ἀμόργινος","adjective"
"5428","Ἀμόργιον","proper"
"nlsj12542","ἄμοργις","noun"
"5431","ἀμοργός","noun"
"5433","Ἀμοργός","proper"
"5437","ἀμορίτης","noun"
"5439","ἄμορος","adjective"
"5441","ἀμορφία","noun"
"5442","ἄμορφος","adjective"
"5445","ἀμόρφωτος","adjective"
"5446","ἁμός","adjective"
"5447","ἁμός","adverb"
"5449","ἀμόσχευτος","adjective"
"5450","ἄμοτον","adverb"
"nlsj12545","ἄμοτος","adjective"
"5453","ἀμουσία","noun"
"5454","ἀμουσολογία","noun"
"5455","ἄμουσος","adjective"
"5458","ἀμοχθεί","adverb"
"5460","ἄμοχθος","adjective"
"5461","ἀμόω","verb"
"5467","ἄμπαλος","adjective"
"5475","ἀμπελάνθη","noun"
"5479","ἀμπελικός","adjective"
"5480","ἀμπέλινος","adjective"
"5483","ἀμπελίς","noun"
"5485","ἀμπελῖτις","noun"
"5489","ἀμπελόεις","adjective"
"5493","ἀμπελομιξία","noun"
"5495","ἀμπελόπρασον","noun"
"5496","ἄμπελος","noun"
"nlsj1479","Ἄμπελος","proper"
"5501","ἀμπελουργεῖον","noun"
"5502","ἀμπελουργέω","verb"
"5504","ἀμπελουργία","noun"
"5505","ἀμπελουργικός","adjective"
"5506","ἀμπελουργός","noun"
"5507","ἀμπελοφάγος","adjective"
"5511","ἀμπελόφυτος","adjective"
"5514","ἀμπελών","noun"
"nlsj17041","ἀμπερές","adverb"
"nlsj17042","ἀμπετής","adjective"
"5519","ἀμπεχόνη","noun"
"5520","ἀμπέχονον","noun"
"5521","ἀμπέχω","verb"
"nlsj1467","Ἄμπη","proper"
"5525","ἀμπλακεῖν","verb"
"nlsj11769","ἀμπλάκημα","noun"
"nlsj12532","ἄμπν","noun"
"nlsj2301","Ἀμπρακίη","proper"
"nlsj2303","Ἀμπρακικός","adjective"
"nlsj2304","Ἀμπρακιώτης","proper"
"nlsj2305","Ἀμπρακιῶτις","proper"
"5540","ἀμπρεύω","verb"
"nlsj2306","Ἀμπυκίδης","proper"
"5544","ἀμπυκτήρ","noun"
"5547","ἄμπυξ","noun"
"nlsj1480","Ἄμπυξ","proper"
"5550","ἄμπωτις","noun"
"5554","ἀμυγδάλεος","adjective"
"5555","ἀμυγδάλη","noun"
"5556","ἀμυγδάλινος","adjective"
"5557","ἀμυγδάλιον","noun"
"5559","ἀμυγδαλίς","noun"
"5562","ἀμυγδαλόεις","adjective"
"5563","ἀμυγδαλοκατάκτης","noun"
"5564","ἀμύγδαλον","noun"
"5565","ἀμύγδαλος","noun"
"5567","ἄμυγμα","noun"
"5570","ἄμυδις","adverb"
"5572","ἀμυδρός","adjective"
"5573","ἀμυδρότης","noun"
"nlsj2313","Ἀμυδών","proper"
"5578","ἀμύητος","adjective"
"nlsj2321","Ἀμυθάων","proper"
"nlsj2322","Ἀμυθέων","proper"
"nlsj17074","ἀμύθητος","adjective"
"5580","ἄμυθος","adjective"
"nlsj2309","Ἀμύκλαθεν","adverb"
"5583","Ἀμύκλαι","proper"
"nlsj2316","Ἀμυκλαίζω","verb"
"nlsj2315","Ἀμυκλαῖον","proper"
"nlsj2314","Ἀμυκλαῖος","proper"
"nlsj2307","Ἀμύκλης","proper"
"nlsj1482","Ἄμυκλος","proper"
"nlsj1481","Ἄμυκος","proper"
"5587","ἀμυκτικός","adjective"
"5590","ἀμύλιον","noun"
"5591","ἄμυλος","adjective"
"5592","ἄμυμος","adjective"
"5593","ἀμύμων","adjective"
"nlsj2317","Ἀμυμώνη","proper"
"5595","ἀμυνάθω","verb"
"nlsj2310","Ἀμύνανδρος","proper"
"5598","Ἀμυνίας","proper"
"nlsj2319","Ἀμυνόμαχος","proper"
"5600","ἀμυντέον","adjective"
"nlsj17100","ἀμυντήριον","noun"
"5602","ἀμυντήριος","adjective"
"nlsj2311","Ἀμύντης","proper"
"5604","ἀμυντικός","adjective"
"5606","ἀμύντωρ","noun"
"nlsj2312","Ἀμύντωρ","proper"
"5607","ἀμύνω","verb"
"nlsj1483","Ἀμύνων","proper"
"5611","ἄμυξις","noun"
"5612","ἄμυος","adjective"
"nlsj1484","Ἄμυρις","proper"
"5613","ἀμύριστος","adjective"
"nlsj1485","Ἄμυρος","proper"
"nlsj2323","Ἀμύρταιος","proper"
"5622","ἀμύσσω","verb"
"5624","ἀμυστί","adverb"
"5626","ἀμυστίζω","verb"
"5627","ἄμυστις","noun"
"5630","ἀμυχή","noun"
"nlsj16313","ἀμφαγαμαι","verb"
"5640","ἀμφαγαπάζω","verb"
"5641","ἀμφαγαπάω","verb"
"5642","ἀμφαγείρομαι","verb"
"5646","ἀμφάδιος","adjective"
"5647","ἀμφαδόν","adverb"
"nlsj16309","ἀμφαδός","adjective"
"nlsj16321","ἀμφαιρέω","verb"
"5653","ἀμφάκανθος","adjective"
"5656","ἀμφαλαλάζω","verb"
"5657","ἀμφαλάλημαι","verb"
"nlsj16533","ἀμφαλέω","verb"
"5658","ἀμφαλλάξ","adverb"
"5659","ἀμφαλλάσσω","verb"
"nlsj16619","ἀμφαμφιέννυμι","verb"
"nlsj16402","ἀμφαμφισβητέω","verb"
"5660","ἀμφανδόν","adverb"
"5667","ἀμφαραβέω","verb"
"nlsj16767","ἀμφαράσσω","verb"
"5671","ἀμφαύω","verb"
"5676","ἀμφαφάω","verb"
"nlsj16372","ἀμφεάω","verb"
"nlsj16616","ἀμφεγγυάω","verb"
"nlsj12519","ἄμφειμι","verb"
"nlsj16374","ἀμφείρω","verb"
"5679","ἀμφελελίζω","verb"
"nlsj16384","ἀμφελίσσω","verb"
"5682","ἀμφελυτρόω","verb"
"5683","ἀμφελύτρωσις","noun"
"5687","ἀμφερείδω","verb"
"nlsj16375","ἀμφερύω","verb"
"5691","ἀμφέρχομαι","verb"
"nlsj16536","ἀμφήδομαι","verb"
"5696","ἀμφήκης","adjective"
"nlsj16416","ἀμφημερινός","adjective"
"5699","ἀμφηρεφής","adjective"
"5700","ἀμφήρης","adjective"
"5701","ἀμφηρικός","adjective"
"5702","ἀμφήριστος","adjective"
"5704","ἀμφί","preposition"
"5705","ἀμφιάζω","verb"
"5707","ἀμφίαλος","adjective"
"nlsj2231","Ἀμφίαλος","proper"
"nlsj2248","Ἀμφίαναξ","proper"
"5709","Ἀμφιάραος","proper"
"5710","ἀμφίας","noun"
"nlsj1468","Ἀμφίας","proper"
"5711","ἀμφίασις","noun"
"5713","ἀμφιασμός","noun"
"nlsj16423","ἀμφιάχω","verb"
"5715","ἀμφιβαίνω","verb"
"5716","Ἀμφίβαιος","proper"
"5717","ἀμφιβάλλω","verb"
"nlsj16424","ἀμφίβασις","noun"
"5721","ἀμφίβιος","adjective"
"5722","ἀμφίβλημα","noun"
"5725","ἀμφιβληστρικός","adjective"
"5727","ἀμφίβληστρον","noun"
"5730","ἀμφιβόητος","adjective"
"5731","ἀμφιβολεύς","noun"
"5733","ἀμφιβολή","noun"
"5735","ἀμφιβολία","noun"
"5736","ἀμφίβολος","adjective"
"5738","ἀμφίβουλος","adjective"
"5741","ἀμφίβροτος","adjective"
"5743","ἀμφιβώμιος","adjective"
"5745","ἀμφιγάνυμαι","verb"
"nlsj2254","Ἀμφιγένεια","proper"
"5749","ἀμφιγηθέω","verb"
"5751","ἀμφιγνοέω","verb"
"nlsj16617","ἀμφιγύεις","adjective"
"5757","ἀμφίγυος","adjective"
"5792","ἀμφιδαίω","verb"
"5761","ἀμφιδάκρυτος","adjective"
"nlsj2252","Ἀμφιδάμας","proper"
"5763","ἀμφίδασυς","adjective"
"nlsj16565","ἀμφιδέα","noun"
"5771","ἀμφιδέμω","verb"
"5772","ἀμφιδέξιος","adjective"
"5782","ἀμφιδηριάομαι","verb"
"5783","ἀμφιδήριτος","adjective"
"nlsj2233","Ἀμφίδικος","proper"
"5786","ἀμφιδινέομαι","verb"
"nlsj16577","ἀμφιδολόω","verb"
"5790","ἀμφίδομος","adjective"
"5793","ἀμφίδοξος","adjective"
"5796","ἀμφίδοχμος","adjective"
"5798","ἀμφιδρόμια","noun"
"5799","ἀμφίδρομος","adjective"
"5804","ἀμφιδρυφής","adjective"
"5805","ἀμφίδρυφος","adjective"
"5806","ἀμφίδυμος","adjective"
"5808","ἀμφιδύω","verb"
"6113","ἀμφιδύω","verb"
"nlsj2253","Ἀμφίδωρος","proper"
"nlsj16583","ἀμφιέλισσα","noun"
"5815","ἀμφιέννυμι","verb"
"5816","ἀμφιέπω","verb"
"5821","ἀμφίεσμα","noun"
"5829","ἀμφιετής","adjective"
"5832","ἀμφιζάνω","verb"
"5833","ἀμφίζευκτος","adjective"
"5834","ἀμφιζέω","verb"
"5835","ἀμφίζωστος","adjective"
"5838","ἀμφιθάλασσος","adjective"
"5840","ἀμφιθαλής","adjective"
"5842","ἀμφιθάλπω","verb"
"nlsj16758","ἀμφιθέατρον","noun"
"nlsj2270","Ἀμφιθέη","proper"
"nlsj2244","Ἀμφίθεμις","proper"
"nlsj2243","Ἀμφίθεος","proper"
"5844","ἀμφίθετος","adjective"
"5845","ἀμφιθέω","verb"
"5847","ἀμφίθηκτος","adjective"
"5848","ἀμφίθλασις","noun"
"5851","ἀμφιθνήσκω","verb"
"nlsj2271","Ἀμφιθόη","proper"
"5853","ἀμφίθρεπτος","adjective"
"nlsj16766","ἀμφιθρῴσκω","verb"
"5856","ἀμφίθυρος","adjective"
"nlsj2234","Ἀμφικαία","proper"
"5862","ἀμφικαίνυμαι","verb"
"5863","ἀμφικαλύπτω","verb"
"5868","ἀμφικεάζω","verb"
"nlsj16347","ἀμφικεῖμαι","verb"
"5876","ἀμφικέφαλος","adjective"
"nlsj16633","ἀμφικέω","verb"
"5879","ἀμφίκλαυτος","adjective"
"5880","ἀμφικλάω","verb"
"nlsj2255","Ἀμφικλέης","proper"
"nlsj2235","Ἀμφίκλεια","proper"
"nlsj16637","ἀμφικλειδόω","verb"
"5877","ἀμφικλῄζω","verb"
"nlsj1469","Ἄμφικλος","proper"
"5883","ἀμφίκλυστος","adjective"
"5890","ἀμφίκομος","adjective"
"5894","ἀμφίκρανος","adjective"
